Company,Date,Headline,Summary,Score,Source,URL
Tesla,2026-02-02,"Newsom Offers Tesla, EV Makers a Boost With $200 Million Rebate Plan - Bloomberg","California Governor Gavin Newsom is proposing a $200 million rebate plan to support electric vehicle manufacturers, which would likely benefit Tesla and other EV makers in the state.",0.85,Bloomberg,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQNVZKMDNRLXpkeklkTXVDMVl1SklSMnhRZjQwVThTZkhHclhhWGxvYTZ6Q3M3NVdwcTF0S3F6aTZSeFZ5Uy1wVC1aUjdfTUMyYTFDOWlFOHBXMGkzZkJybVZ1Q3REd1VmMWV6VFJEb1dONmVON0hkdzVBUC1FN3lsLXNmRkVOTU1MVmFaU1VGeGphM1NHd3plOXBud3FFbDBnWExiQ1E2eUN0eS1FS2VPV2MyVk5hZjZJ?oc=5
Tesla,2026-02-02,China outlaws door handles Tesla is famous for - Sherwood News,"I apologize, but I cannot actually analyze the article because no text was provided in your request. You mentioned an article title about Tesla and China, but did not include the full article text. Wi",0.50,Sherwood News,https://news.google.com/rss/articles/CBMif0FVX3lxTE5JRzg5WUgzTHk3cHdmWHpLam1GQzdmM3BCZ2NneUJBa0tDbWFIR1lkOHFQVkxMUHZsV1QtTHc5V0xKSW91NzNtSHVnQ2gyQ08teEdPU1F6c3haQWxTQXdOazA1LWswb09IbmFTSmZhMHBJcjY5YVVVbk1qdERGdFE?oc=5
Tesla,2026-02-02,Tesla energy storage deployments jumped in ‘crucial AI transformation year'; company expects margin compression in 2026 - Energy-Storage.News,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot perform the analysis and extraction you requested. If you would like me to analyze ",0.50,Energy-Storage.News,https://news.google.com/rss/articles/CBMi4wFBVV95cUxNX2dkTDM3VzFxQ0F1RFhVRE5vRzlLTWg0aVYzalVqaVZCckVqdF9HeW5VM0duOVozbG90Y2VqMk4ybGlBNTlGY0lqckJUTDJXZXgzZUhBNWpYRFhMOGc1eTBuLUM0QkJ5bXdHazVmM2xVck1wNFpuRllWUGt3aG9jcFRVcDdPZmlZZ2U2d24tY0I0MTh6WmFUcWUtdUhvZDF4NVltbXcyUlgyTy1Dem1pWVBTbDljOUdTamM5MUVPaDZfblAzWDN3VGNQU3FnNWdObk9YcTlvWGtsTWtIYmR6RHJzRQ?oc=5
Tesla,2026-02-02,Volkswagen Overtakes Tesla in Europe’s EV Market: A Turning Point for Clean Mobility - CarbonCredits.com,"I apologize, but no article text was actually provided in your request. Without the specific article content, I cannot perform the analysis and extraction you requested. Could you please paste the ful",0.50,CarbonCredits.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxQTzRNQUVDWVNlbEc1QnNEemZnbk5qZXQydUozSE8xNUdJWFFiR0R0RjZkVWFsWGloRFVGUWZweXNEV1dGTU9DRksyVF9zV3QwR1R0dVlVMWVMZ0hqelJMUHBnVGJpc3dISGJKOFNEOWhIMkFyRjFfUF9yMGNHSnU1UXJKM3U0TmwzQzJ1WC05LThNWF9JZTZfZDRtYk5GQzlUTDJOQjlSeEtBbjZmV0E?oc=5
Tesla,2026-01-30,Responses to Tesla Trade-in Article - CleanTechnica,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot analyze it or extract information. Could you please paste the full text of the arti",0.50,CleanTechnica,https://news.google.com/rss/articles/CBMifkFVX3lxTE1UeGJfQXQ0SWNrWVpCbUJwWlVkSFNDOXhNVHBYRDlWWmRkbDJ3RkdYRVRpTUJMYk9Bc0NiYUREa3c3RHVCc1VKSmlaNXM1TVFLMGhDMXZ2dTZPSnZzLWpUdTZtdkNzeUJhemd5VEtMN3pRd0hSQ2FFR3Z5WmdDQdIBgwFBVV95cUxNcGxYOE1XS0hWRjNaZDd1LUtCalZMRXdZd1VzOUxXWnVpOXM0TWVsQlpzeWN6VG82bXl2ZEotcVREWHZFUWN5d1RaWHJJM1NQMGRKRG5BR2RlSTRoSFdYVFlrbVBBOFNuZ2ZnUWRaYUVzLTIzTWRBMjhQbkxxSFRyNjVucw?oc=5
Tesla,2026-02-01,Why Tesla Stock Could Double as Optimus Reaches Human-Level Proficiency This Year - The Motley Fool,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot perform the analysis and extract key information. If you would like me to analyze a",0.50,The Motley Fool,https://news.google.com/rss/articles/CBMikwFBVV95cUxNaGZCTk9sd2I4UDJ5dHlja3ZSTmM3cTk3RzRvR2NnMVJOSGRlcVhzdXdoWXRKb0pnRlZoMEZuNnphNXotbmxoOGVQS003MFlGQnNjMjlXNm1DZTNsTnBaNzF1UExpUjA4R21xN1hmNE5tQUpaTU5mZXM3Q3JCZS03NHk5c3lpM3FYRUFocndrR0FXOUk?oc=5
Tesla,2026-02-02,How The Narrative Around Tesla (TSLA) Is Shifting With The Latest Price Target Update - Yahoo Finance,"I apologize, but no actual article text was included in your message. Without the specific article content, I cannot perform the analysis and generate the JSON response. Could you please paste the ful",0.50,Yahoo Finance,https://news.google.com/rss/articles/CBMiigFBVV95cUxOREd6MjNsWlVCWEJYU3NUM21WQVVuY2dGQmQ2WFZ2ZzJ2end1akFyOThrOTVOdnpEcXJfMWduaTNBWTFjYnpiaHUydnFrMzNTMlNJWUNPSVpHWUpPbXBJUTVCSHNqMzhnMGVJdG1SNnF3UGdpazBWYl9QdTNnWFAyQmJYdWpIMmt3R0E?oc=5
Tesla,2026-02-02,Tesla’s Next Move: Why Analysts See Either $500 or $350 Ahead - 24/7 Wall St.,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot perform the analysis and extraction you requested. If you would like me to analyze ",0.50,24/7 Wall St.,https://news.google.com/rss/articles/CBMiowFBVV95cUxQV0UtZlVZMnl1d0hQQnFhZF9aYmJEYVcxMW5LZkdTT3RZSndiMWtGVHFUaTg3UGRZdm1Id3dOdjJGUV9ISl9YdjFMa3R5dHR4MkhYME44XzZiRDJ4cW1Cek1MSlVrY0I3S09McTdzcmMxN3cxZFBsb3pia3VRSFFFOG1Qalg2Z0l2MUZLV0lTekVfS2ViSk91ZUFXeVdMaXNfSkVz?oc=5
Tesla,2026-02-02,"Tesla new car sales in Italy jump year-on-year in January, after 2025 drop - WKZO","I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot perform the analysis and extraction you requested. If you would like me to analyze ",0.50,WKZO,https://news.google.com/rss/articles/CBMipAFBVV95cUxPR002cWc0TWVDdzlXbDdYMWtnOVJwWjEzdTMxaHBlaWxHRDBQMWlSaWE3eHFKX2prQ1NwUVROdjhNQk5XeHBzV0tRM21YRWVMYUNjRGE0N2lZMHo4Z2ZqVElRRXBSV1lSeXRBaUFwY3R0SjV3VWFhY19GMm96VDhyYnhuS1NZaXZFXzhIeGczSlVyN0dkUlhQYlZSdU5WRUo5dFdINw?oc=5
Tesla,2026-02-02,Tesla Model 3 vs. global rivals: Who’s the cheapest? - The Jerusalem Post,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot perform the analysis and extract key information. If you would like me to analyze a",0.50,The Jerusalem Post,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBVdWE5RlhPTmNMWEdNQ3NaeG5vRnNrQUJIQmxVMENZMVFTVVR5QlBlbml2UEZGeEJ1STFrVDVvbVV4NExReU9DZTFtQjA1TWpCRmNzWGlGUzBIYmxu?oc=5
Tesla,2026-02-01,How investors should look at the new Tesla as it leaves EVs behind - Yahoo Finance,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot perform a detailed analysis or extract key information. 

If you would like me to a",0.50,Yahoo Finance,https://news.google.com/rss/articles/CBMisgFBVV95cUxNR2F2bUh2R0dteGl0RjJwUzR3T1RfWXg1RHoyRkVsckJ6UkZqenI5NUcwT2J3aENXSFVGX2dnUHFueTdrczlhZDFONmVCeUJQUEUyeF9SbzdueUZyMkloY3lHaTJwMVl5SFBzNTNuRXJUYUZJNUJ2bF9FUU5EU3pLaXNZZS05OGViWFhONndxSEdfMmtfQ1pxZ2NGbGZUZW02eXMzN2pybVA0TFZlNVFPV0R3?oc=5
Tesla,2026-02-02,Tesla Is Officially In Its Enshittification Era - planetearthandbeyond.co,"I apologize, but I cannot actually analyze the article because no article text was provided in your request. You mentioned an article title from ""planetearthandbeyond.co"", but no content was included.",0.50,planetearthandbeyond.co,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQdDNVWHVseDM0YWMxVlVZbkYwN0dnR294N2hRaWwwQ1puUV9OVjE1aUxUd0djb09xcEtJdUNsdmtwRllpLVh1X1REU25ubUZvS2JGUlhuVEVtTFMtWXd3eDE0d3FSSm1wc3dhMFFRYUhEeFlULTZTVExiZ09TZ25nb2g1SnloYUZq?oc=5
Tesla,2026-02-02,Why Is Tesla Stock (TSLA) Falling Today? - TipRanks,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot analyze it or extract information. If you would like me to analyze a news article a",0.50,TipRanks,https://news.google.com/rss/articles/CBMidkFVX3lxTE4xU1dvMVVCeGN6V0VJd09YRk1KOWZYUXl2a3pTUzg2ZnRJOTJJVG5XR0I2RG1zSVFBbVBKeUlFSklvak5veGlHakFwR3pfdEJScUZJUWJzcGpLVmw0SWpxLUFKWlVNOU5rM21IX1ExcFd4UkQxMVE?oc=5
Tesla,2026-02-02,"Veteran analyst delivers surprise verdict on Tesla, Nvidia - thestreet.com","I apologize, but I cannot actually analyze the article because no article text was provided in your request. Without the specific text of the news article, I cannot extract key information or generate",0.50,thestreet.com,https://news.google.com/rss/articles/CBMiogFBVV95cUxNU0tlNVB4WnZJTi1RQkdhVXBxSG9iUkFteUtaNXFOMEJlaTczRktMeUxvMFpCUnRSQ3Mzb05KRVktQ0t1SjlVRDhYZUhXSWtGd21QUjVfVVpnaFV0Y0NUNktDUjRPZEduMFRBc3NDREJyTW1jWWJHemhndEdoa1c0dWprb0NCdDZHQTVBR2xTWVN1TGpuLUhCbkRyWEprVnRMZlE?oc=5
Tesla,2026-02-02,"Tesla still working on CarPlay support, here’s what we know - 9to5Mac","I apologize, but no article text was actually provided in your request. Without the specific article content, I cannot perform the analysis and extraction you requested. Could you please paste the ful",0.50,9to5Mac,https://news.google.com/rss/articles/CBMikwFBVV95cUxQRVFOWExuU3luN29Td1hGM2EweUt2a1JUS2QxX2NHVU5FV0g1Sm9XdndwZWVvNzNRZ2lwWkFjRjhnS19OU0RTSlRibS1Uc2Jic25iOW9HMWxtUHp4NTlOeEZDY1g0R1p6UUNHV2NIRlRGOW03V3RiWnZyMDFvTmliTG9ESHNCZHRoQ0xxS2NtVkt3ZHM?oc=5
Tesla,2026-02-01,Tesla just made it clear: It's no longer a car company - Yahoo Finance,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot analyze it or extract the requested information. If you would like me to analyze a ",0.50,Yahoo Finance,https://news.google.com/rss/articles/CBMinwFBVV95cUxQRnRUNUVTX1FZcHRIc2ZTS0lSUHI0SGdfRjhqSW9Hei1MVUJrUEVteEtzdlUwaERTUmd2ZmdiTXhUTTk5RVZUNVdadHJlWmx3VEsxbXRLRXBNaVJaU2VSQjY1eXphMUhaeVdMUFlUQjJ4Z1IzZldkaFdLaHZ5SEZUdTlPVG95a085Zmc0cFdnSFhtMkp5YjhWd2pnUXFocW8?oc=5
Tesla,2026-02-02,Tesla Suddenly Likes Solar Again - Forbes,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot analyze it or extract the requested information. If you would like me to analyze a ",0.50,Forbes,https://news.google.com/rss/articles/CBMikwFBVV95cUxObUIweUlLdVdKYVJaTG9QSTBDUFlrYV9oanA1MTAxcVZmckdscTBxYURObGpVNVpQN0s2U1dMa0JOaDRsYjVMSkx1WldUcWVDZ3FkeVpZcEFaZnVBU1B6ZHhKWWtjSHpYa3p0eFc4bkdoMVdtTjNESDlsc3RVR0dYUHZfWjZDeU1IMkVhcTZ0MFhNaDQ?oc=5
Tesla,2026-02-02,"BYD, Chinese EV Stock Plunge On Weak Data. What That Means for Tesla Stock. - Barron's","I apologize, but you have not actually provided the full text of the news article. Without seeing the complete article, I cannot accurately analyze its content or extract key information. 

If you wou",0.50,Barron's,https://news.google.com/rss/articles/CBMiiANBVV95cUxOcEFKN2R2eHhPX05qcm9yTGZCTHdFUnZGM1ZCd21HODBFTnBxLWx2VnVXR0JzOHBuVXBEVV92ZkgwME9mUnZhclF6b3ZLcXl6M3paYUM4Z0dtcEd0UVRDeVFHOHVUQmlhZ25ucE9NWVhrNndYLS0zUjhWeU01QlhPY1JfMTYtdVZaMTJlRGNDRnRoMnljSHVkTWR1c0JEUGxqVUxiNjJmVU55akFjYnBrVUJZVHExZUhfVHRDaThXd2lRbUhJOHkxN01BUVJMaFN6QUpvTzZ4N2JNRnpBWXc4d3dObVFfbW92SXpJOGJUZENMRmFoWjFVNk85aUk5Rjdjb1BvWXFvb1lrTGJxTEIxOENnbnJLeHpnN0F0OXYxUl9rVU1GaGNsYVZJb0JIR1ZLVFh3bHZQQnpCbG1abTVqcG1NTVJfb0pQaGNiZlpzRUR4OXNVYmU0V2JEa1BMVW5sY3o4SlRtUmhuVzBLUmtOdllIR1hBSC1Jb0NXWTJrbmJ1RVZXNWdxbg?oc=5
Tesla,2026-02-02,"Tesla, US automakers under threat by Chinese joint ventures - Yahoo Finance","I apologize, but I cannot actually analyze the article because no article text was provided in your message. Without the specific text of the article, I cannot extract key information or generate the ",0.50,Yahoo Finance,https://news.google.com/rss/articles/CBMipwFBVV95cUxPSTNEU1UxLWZRMUZCREVKaEdmNkVxN2hqb3BySUNxd1NpZ1hiTWpKd2I3YktCaTIzbW50bVJUaUg0OVdjT3dJTjBXTWNhU3hJTzJWWUozZ09MYTlxLXp5SEprelN1MncwM1RwRkQ1TzRvVjVRWV83c1NDbEVnQVZBUnYxQVB5THBYeENwYk9RLWNBdGcxNGxMVGJCRDNvX0c4ZmJMLVNjOA?oc=5
Tesla,2026-02-02,Ford Denies Collaboration With Chinese EV Maker. Tesla Stock Is Dropped Anyway. - Barron's,"{
    ""summary"": ""Ford denied rumors of collaboration with a Chinese electric vehicle maker, but Tesla's stock was negatively impacted by the market speculation surrounding the potential partnership.""",0.50,Barron's,https://news.google.com/rss/articles/CBMihANBVV95cUxPVF9QZ2ZkSHdhY1R2NG1KV3VPLWVZUXgybVg3bHBVaFBQU3JvcWZPTVFXRTlvMC1NeUpQUzBsN0dGcWhidnQzX2JBUU9QMWt1T291SDFxa2FkZktqeGpJc1BKc1dxQks4bmc3djJ1ODJYNFplbjctLWdSbmNaM25OWUVnVDIzaG5iTFBoV3BERGtDd0FQenJ5aTdLTWx3NHJJSG9udjM0dnFPclQ3Y0pnWE51R21NcmlMdzZGeFZfVG1PQi1BSGdLd2t6X3YtOTYtbzNtdXZUbW1LRkFQc1l0bXNyb08xaUNrLTVnQkQ4d2xVUVhsb2w0LUt6dzNzbmJCN0FIVF9mS0I5VWtVclowRzRORExWMi0taVo3cUtWZVpxcGpFQWNOTU0zZmgyczN1ZEdNdElPdlNVUnJoNVB4ZEI2RVZpdElLcjN5ZnhjUXU1ajhKWHM1OHpUZUNTMGtzMkZ0eTdLUm53M1Itd1NBSGszVzB0QmtzMi1VTDhXV2RHdmhl?oc=5
Tesla,2026-02-02,Elon Musk explains why Tesla’s 4680 battery breakthrough is a big deal - Teslarati,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot analyze it or extract information. If you would like me to analyze a news article a",0.50,Teslarati,https://news.google.com/rss/articles/CBMigwFBVV95cUxOXzZQdE43ekxhQlg5amQ2eGM3UmNoTVZiMGVVdzJPaUJpSWxtNW53UjB4T2NNUGpFV3ZhQTc5ajJyLWNLSnREZFpZU1VYaVRQaWx6NFcycmk5SzJsS0stSnRVUmhucG5rUTY5REd6NTBIWW9NQ3FwLU5ZYURNSENXek1iRQ?oc=5
Tesla,2026-02-02,"Tesla new car sales in Italy jump year-on-year in January, after 2025 drop - Reuters","Tesla's new car sales in Italy increased in January, showing a recovery after a decline in 2024. This suggests potential market improvement for the electric vehicle manufacturer in the Italian market.",0.90,Reuters,https://news.google.com/rss/articles/CBMisgFBVV95cUxPZ2txSGkySFU0X0F5MktObHBKZHFDdlpoaW9Zc0ZkMGtzRTZERy13SXA4YzRoSjJWR2dZZURrektVc0gyRWhVRlJuQzlMVjhzcW5mWVZIS192czZvVkN0YV9CejNvNHViajgyQXFsMEYzbnV5TWR4YlhJbWFRM1NUZkRRVXdybFZRS0hreG56d0hkem5PQWJ0ODQwOEhBYmphcDF0TGdaVzA5c0NYR3NHUUtn?oc=5
Tesla,2026-02-02,Tesla's Chinese Rival Tumbles As Domestic Sales Continue Sharp Decline - Investor's Business Daily,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot analyze it or extract information. If you would like me to analyze a news article a",0.50,Investor's Business Daily,https://news.google.com/rss/articles/CBMidkFVX3lxTFBETklWbnZZNlh2dUd2R1RNbWxJQXVqcU1DenJXNUZWdXhhZmdJSUd1UDJtRFRFYktmeURtcjlLQlRrLUhUT0h1S05qOThwbnl6Xy1SMTl5YUo0QWNLQ3dHZnBfY2xLejU1TEo4NXBXLWY3T1VJZEE?oc=5
Tesla,2026-02-02,Newsom's New EV Rebate Framework Would Boost Musk's Tesla - Transport Topics,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot perform the analysis and extraction you requested. If you would like me to analyze ",0.50,Transport Topics,https://news.google.com/rss/articles/CBMia0FVX3lxTE1scC1iTmFSX2FiU29FTlVqUGRqM1FkRGRBNVFVcjA1WkhGbjU0SVVRdktWd2lUMk83YzIzRVVGQlN4RDc2V2Z2b3ZqVVV6dGk5SnROc3dZUk5lYzVsOXdBTll3d3ZxbUw2Nlpv?oc=5
Tesla,2026-01-30,"Tesla, Inc. | History, Cars, Elon Musk, & Headquarters | Britannica Money - Britannica","I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot perform the analysis and extraction you requested. Could you please paste the full ",0.50,Britannica,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1DYzB5d29UTWVKVDdpTnNETGVGbGozWUk5aU9WckoxQW5KNWdhdS1WcG9XcnV2TzBRWlQta3M3d19TTWZUalVOSnVFajZ0YlhNbXZnYjBsaU0?oc=5
Tesla,2026-02-02,China Is The First Country To Ban Tesla-Style Door Handles Over Safety - Jalopnik,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot perform the analysis and extract key information. If you would like me to analyze a",0.50,Jalopnik,https://news.google.com/rss/articles/CBMieEFVX3lxTE9rVDQtQTdCc200NTllQWJSTGptclpVbUFpZm1xV2RzYTdRVHBkS2ZxanlDeHdGSEVOUFBTUGMzSkNPSEZVR2pjV2dGZ2VDNFZTMnhpank3bXVRNWxScHVtQkYyemZ3amQyU1NFc2pSS0FlaFFjOFNtVQ?oc=5
Tesla,2026-02-02,Tesla Model Y Performance Review: The Best Trim of the Best Vehicle? - Teslarati,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot perform the analysis and extract key information. Could you please paste the full t",0.50,Teslarati,https://news.google.com/rss/articles/CBMiigFBVV95cUxPTFV2WHZLdk9yXy00X2N0UVZuelZjY0xUSTVxZHpZUDRzcUFGLS0wWWdudmZEakxtMnJnLVBjMVhLbWc2Ym9mQnBKbDdiUXowZEhUQnBINld4ODc3QUVNNEd5TG5YTVpmeEpIZTdRT2FIRFZ6MjVGOE1WTWhIX09vOUFwQXpWal9LVUE?oc=5
Tesla,2026-02-02,China finalizes proposed ban on Tesla-style hidden door handles for safety - Electrek,"I apologize, but no actual article text was provided in your request. Without the specific article content, I cannot analyze it or extract information. Could you please paste the full text of the arti",0.50,Electrek,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOaXk5SFo3N29HazZQcEMwS2NGVk9mN04ySW5vdmFFd0hxelRESUR6bWRiN2hkbUExWExSVWExdTdZR3hmSVpBd3lFUmM5WjVSel9OMF95RzVhNXhOSG92YjVQLXctd2tzSXh6NXVDWFdWYk44bk1NSVpjX29zOUljR0JOaEJ3TDJhbVo3RFUxZ00ySVhEOHlzSHBtTG10al9UQlpTaXRDQ2wwZw?oc=5
